article_id,entreprise,prompt_version,statut,note_llm,justification,texte_extrait
20539,AIRBUS,v2,ok,2,"Bank of America estime qu'Airbus présente, au cours actuel, une opportunité de s'exposer à moindre frais à la trajectoire ascendante de sa rentabilité. La banque avance que les récents résultats de la société ont permis de démontrer l'amélioration des marges du groupe, notamment sur les monocouloirs, avec sa famille phare, l'A320 neo.","Totalenergies: Airbus, Société Générale, Totalenergies, SAP, ASML… Voici les 25 actions européennes à jouer en Bourse cette année, selon Bank of America dimanche  1 février 2026 à 07h00  (BFM Bourse) ..."
19346,AIRBUS,v2,ok,2,"Airbus Helicopters a enregistré 544 commandes brutes en 2025, avec une part de marché de 51% pour le marché civil et parapublic et de 28% pour le marché militaire. Ces performances sont considérées comme exceptionnelles par le DG d'Airbus Helicopters.","(Zonebourse.com) -  Airbus  Helicopters a enregistré 544 commandes brutes (536 commandes nettes ) en 2025. Ces commandes proviennent de 205 clients répartis dans 50 pays. En termes d'unités livrées, A..."
19340,AIRBUS,v2,ok,2,"Airbus a enregistré une progression de 19% sur un an pour ses commandes nettes d'hélicoptères, passant de 450 en 2024 à 536 en 2025. Cela représente un fait concret et spécifique positif pour Airbus.","(Agefi-Dow Jones)-- Airbus  a annoncé lundi soir avoir enregistré 544 commandes brutes en 2025, contre 455 en 2024. En tenant compte des annulations, le groupe a enregistré 536 commandes nettes l'an d..."
19334,AIRBUS,v2,ok,2,"Le groupe Airbus a enregistré 544 commandes brutes d'hélicoptères en 2025, contre 455 en 2024, représentant une progression de 19% sur un an. Le groupe a également livré 392 hélicoptères en 2025, contre 361 en 2024, soit une progression de 8,6% sur un an.","(Agefi-Dow Jones)--Voici un tour d'horizon des valeurs à suivre mardi:   - Airbus : le groupe a annoncé lundi soir avoir enregistré 544 commandes brutes d'hélicoptères en 2025, contre 455 en 2024. En ..."
17697,AIRBUS,v2,ok,1,L'article ne contient pas de faits concrets spécifiques à Airbus.,"Cac 40: Safran, Hermès, Société Générale… Quelles actions du CAC 40 grimpent le plus sur 3 ans, 5 ans et 10 ans ? samedi 17 janvier 2026 à 07h00  (BFM Bourse) - Pour apprécier la performance des pensi..."
16940,AIRBUS,v2,ok,2,Le constructeur aéronautique Airbus a annoncé la livraison de 793 avions commerciaux à 91 clients dans le monde et a enregistré 1 000 nouvelles commandes brutes dans son activité Avions commerciaux.,"Les marchés européens retiennent leur souffle avant le verdict de l'inflation américaine Mi-séance  (Zonebourse.com) - En attendant les chiffres de l'inflation américaine de décembre cet après-midi, l..."
16914,AIRBUS,v2,ok,2,"Le constructeur américain Boeing a enregistré davantage de commandes que son rival européen Airbus en 2025, un retournement de situation inédit depuis 2018. Cette performance est le résultat d'un redressement salué par les dirigeants de Boeing.","(ABC Bourse) -  Après plusieurs années dans l’ombre, Boeing a pris sa revanche sur Airbus. En 2025, le constructeur américain a enregistré davantage de commandes que son rival européen, un retournemen..."
16909,AIRBUS,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Airbus. Il mentionne simplement que Boeing n'a pas réussi à rattraper son rival européen Airbus en termes de livraisons d'avions en 2025.,"(Agefi-Dow Jones)-- Boeing  a annoncé mardi avoir livré 63 avions de ligne en décembre, portant son total annuel à 600 appareils, soit sa meilleure performance depuis 2018.   Les cadences de productio..."
16754,AIRBUS,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Airbus dans l'article.,"Record en séance, hésitations en clôture à la Bourse de Paris Fermeture  (Zonebourse.com) - Après avoir passé la matinée en territoire négatif, la Bourse de Paris a repris quelques couleurs en début d..."
16723,AIRBUS,v2,ok,2,Le groupe a enregistré 1 000 nouvelles commandes brutes dans son activité Avions commerciaux.,(Zonebourse.com) -  Airbus  annonce la livraison de 793 avions commerciaux à 91 clients dans le monde en 2025. Le groupe a enregistré 1 000 nouvelles commandes brutes dans son activité Avions commerci...
16717,AIRBUS,v2,ok,2,"Le groupe d'aéronautique et de défense Airbus a annoncé lundi avoir livré 793 avions commerciaux en 2025, contre 766 l'année précédente, ce qui représente une hausse approchant les 4% sur un an.","(Agefi-Dow Jones)--Le groupe d'aéronautique et de défense  Airbus  a annoncé lundi avoir livré 793 avions commerciaux en 2025, contre 766 l'année précédente, ce qui représente une hausse approchant le..."
16714,AIRBUS,v2,ok,2,"Le groupe Airbus a annoncé avoir livré 793 avions commerciaux en 2025, contre 766 l'année précédente, ce qui représente une hausse de près de 4% sur un an. Dans un environnement opérationnel toujours complexe, l'avionneur piloté par Guillaume Faury dépasse de peu son dernier objectif en date de livrer environ 790 appareils l'an dernier.","(Actualisation: précisions sur les livraisons, contexte, cours de Bourse.)   (Agefi-Dow Jones)--Le groupe d'aéronautique et de défense  Airbus  a annoncé lundi avoir livré 793 avions commerciaux en 20..."
16712,AIRBUS,v2,ok,2,"Le groupe Airbus a livré 793 avions commerciaux en 2025, contre 766 l'année précédente, ce qui représente une hausse de près de 4% sur un an. L'avionneur piloté par Guillaume Faury dépasse ainsi son objectif de livrer environ 790 appareils l'an dernier.","(Agefi-Dow Jones)--Voici un tour d'horizon des valeurs à suivre mardi:   - Airbus : le groupe d'aéronautique et de défense Airbus a annoncé lundi soir avoir livré 793 avions commerciaux en 2025, contr..."
16243,AIRBUS,v2,ok,2,UBS relève son objectif de cours pour Airbus de 230 euros à 240 euros.,"Point recommandations des analystes: Airbus, ADP, BNP Paribas, Essilorluxottica, L'Oréal, Société Générale, Sartorius Stedim Biotech vendredi  9 janvier 2026 à 08h56  (BFM Bourse) - Les analystes affi..."
16059,AIRBUS,v2,ok,2,"Dassault Aviation a relevé sa prévision de chiffre d'affaires pour l'année 2025 sur la base de ses livraisons, avec notamment un Rafale de plus que projeté.","Dassault aviation: Avec des livraisons de Rafale supérieures à ses attentes, Dassault Aviation relève son objectif de chiffre d'affaires pour 2025 et grimpe en Bourse jeudi  8 janvier 2026 à 10h46  (B..."
15719,AIRBUS,v2,ok,1,"Il n'y a pas de fait concret positif ou négatif spécifique à Airbus dans cet article. Les analystes ont simplement ajusté leurs prévisions pour l'entreprise, ce qui ne constitue pas un événement marquant.","Point recommandations des analystes: Airbus,  ADP, Dassault Aviation, Eiffage, Eurofins Scientific... mardi  6 janvier 2026 à 08h51  (BFM Bourse) - Les analystes affinent leurs recommandations ce mard..."
15696,AIRBUS,v2,ok,2,"Airbus a annoncé mardi que la compagnie taïwanaise Starlux avait réceptionné le premier des 18 appareils A350-1000 qu'elle avait commandés au total, devenant ainsi le 11e exploitant au niveau mondial de la plus grande version du long-courrier de l'avionneur européen.","CAC40 : gain modéré, nouveaux records sur indices US, DAX, E-Stoxx, Nikkei Pré-clôture  (Zonebourse.com) - La Bourse de Paris a de nouveau sous-performé les autres places européennes et notamment asia..."
15695,AIRBUS,v2,ok,2,"Airbus a annoncé mardi que la compagnie taïwanaise Starlux avait réceptionné le premier des 18 appareils A350-1000 qu'elle avait commandés au total, devenant ainsi le 11e exploitant au niveau mondial de la plus grande version du long-courrier de l'avionneur européen.","CAC40 : tutoie ses sommets, dépasse W-Street et l'E-Stoxx50 Pré-clôture  (Zonebourse.com) - La Bourse de Paris va finir en beauté ( 0,5% à 8.250) une séance qui avait commencé en demi-teinte (sous-per..."
15664,AIRBUS,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Airbus.,"(Zonebourse.com) - La  Bourse de Paris  va finir en beauté ( 0,5% à 8.250) une séance qui avait commencé en demi-teinte (sous-performance par rapport aux autres places européennes et notamment asiatiq..."
15662,AIRBUS,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Airbus.,"(Zonebourse.com) - Après une matinée teintée de rouge, la  Bourse de Paris  a repris des couleurs en fin de séance pour conclure la journée sur un gain de 0,32%, à 8237 points, ce qui l'emmène à quelq..."
15533,AIRBUS,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Airbus dans cet article.,"CAC40: en légère hausse, les investisseurs font fi des tensions géopolitiques Ouverture  (Zonebourse.com) - La Bourse de Paris débute la semaine en légère hausse, s'arrogeant 0,1%, tout juste au-dessu..."
15530,AIRBUS,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Airbus dans cet article.,"CAC40 : pluie de records post 'opération Venezuela' Pré-clôture  (Zonebourse.com) - La Bourse de Paris affiche un comportement un peu décevant et débute la semaine sur un repli de 0,1%, vers 8.185, ma..."
15528,AIRBUS,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Airbus dans cet article.,"CAC40 : à la traine malgré pluie de records en Europe et à W-Street Pré-clôture  (Zonebourse.com) - La Bourse de Paris affiche reste décevante et débute la semaine sur un repli de 0,05%, vers 8.190, e..."
15527,AIRBUS,v2,ok,1,Aucun fait concret positif ou négatif spécifique à Airbus n'est identifiable dans cet article.,"CAC40: garde son calme malgré l'intervention surprise des USA au Venezuela Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette première séance de la semaine sur une hausse timide de 0,2%, à..."
15490,AIRBUS,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Airbus dans l'article.,"(Agefi-Dow Jones)--Les Bourses européennes ont progressé lundi, alors que les investisseurs ont relativisé les possibles répercussions économiques de l'intervention américaine au Venezuela, samedi, qu..."
15036,AIRBUS,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Airbus dans cet article.,"CAC40 : refranchit 8.200, FTSE-100, MIB-30, DAX et E-Stoxx50 battent des records Pré-clôture  (Zonebourse.com) - Les dernières séance des 2025 furent décevantes, dominées par la lourdeur et le manque ..."
15035,AIRBUS,v2,ok,1,Il n'y a pas de fait concret spécifique à Airbus dans cet article.,"CAC40 : l'euphorie de 16H retombe Pré-clôture  (Zonebourse.com) - Les places boursières ont connu un moment d'euphorie entre 13H30 et 16H, avec l'anticipation d'une réouverture ""vert vif"" des indices ..."
14718,AIRBUS,v2,ok,2,"Airbus a officialisé hier son accord d'achat d'avions avec Air China, une commande massive portant sur 60 appareils de la famille A320neo pour un montant estimé à environ 9,53 milliards d'USD.","CAC40: achève l'année loin derrière Francfort et Londres en performance annuelle Mi-séance  (Zonebourse.com) - La Bourse de Paris achève cette dernière séance de l'année sur un repli modéré de 0,23% à..."
29238,ALSTOM,v2,ok,1,Le texte ne contient pas de faits concrets positifs ou négatifs spécifiques à Alstom.,Les indices européens en rebond après le statu quo de la BCE Ouverture  (Zonebourse.com) - Les marchés européens repartent à la hausse ce vendredi après l'annonce la veille de la Banque Centrale Europ...
27807,ALSTOM,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Alstom dans cet article.,"Cac 40: L’indice parisien a ouvert la séance en baisse de -0.44% jeudi 12 mars 2026 à 09900  (BFM Bourse) - Après avoir fini en baisse de -0.19% à 8041.8101 points lors de sa dernière séance, leCAC 40..."
27378,ALSTOM,v2,ok,2,"La phrase 'Alstom signe la plus grande commande ferroviaire du Portugal, 153 trains pour un montant de 600 millions d'euros' mentionne un fait concret positif spécifique à Alstom.","Alstom : Alstom signe la plus grande commande ferroviaire du Portugal, 153 trains po......"
26613,ALSTOM,v2,ok,2,"Le groupe Alstom a publié des prises de commandes de 9,6 milliards d'euros au troisième trimestre de son exercice fiscal 2025-2026, plus du double de celles enregistrées un an plus tôt et largement au-dessus des attentes du marché.","Après plusieurs années marquées par l’intégration complexe de Bombardier Transport et une situation financière sous surveillance, Alstom semble progressivement retrouver des marges de manœuvre. L’équi..."
22001,ALSTOM,v2,ok,2,"Le fait concret positif spécifique à Alstom est l'annonce de la mise en service de 76 véhicules légers Flexity sur une nouvelle ligne de transport en commun à Toronto, ce qui représente une avancée pour l'entreprise.","(Zonebourse.com) -  Alstom  a annoncé que 76 véhicules légers Flexity (LRV) ont été mis en service sur la toute nouvelle ligne 5 Eglinton (Eglinton Crosstown LRT) à Toronto, Canada. Ces véhicules fonc..."
18398,ALSTOM,v2,ok,1,"L'article mentionne simplement que Alstom a publié un chiffre d'affaires de 4,79 milliards d'euros pour le troisième trimestre, en progression de 2,6% sur un an. Il n'y a pas de fait concret spécifique et positif ou négatif mentionné concernant Alstom.","(Agefi-Dow Jones)--Les Bourses européennes ont terminé en ordre dispersé mercredi après avoir été en partie rassérénées par les déclarations de Donald Trump, qui assure qu'il n'utilisera par la force ..."
18267,ALSTOM,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Alstom dans cet article.,"Cac 40: L’indice parisien a ouvert la séance en baisse de -0.71% mardi 20 janvier 2026 à 09h00  (BFM Bourse) - Après avoir fini en baisse de -1.78% à 8112.0200 points lors de sa dernière séance, leCAC..."
18206,ALSTOM,v2,ok,2,"Le groupe Alstom a enregistré une croissance de son carnet de commandes à hauteur de 100,3 milliards d'euros, tirée par une activité commerciale particulièrement intense au troisième trimestre. Le chiffre d'affaires trimestriel s'est établi à 4,8 milliards d’euros, en hausse de 2,6 %, ou 5,9 % à périmètre et change constants.","(ABC Bourse) -  Commandes en forte hausse, chiffre d’affaires soutenu, projets livrés dans le monde entier : Alstom signe un troisième trimestre solide et confirme ses objectifs annuels.     Alstom  a..."
